balance,value,gas,gasUsed,gasPrice,gasPrice
451626025937288286, 12521559173356754751, 256155, 189471, 107787529992, 107787529992
722157252206155818, 250000000000000000, 182120, 128273, 106287529992, 106287529992
25546464600000000, 290000000000000000, 181281, 127586, 108900000000, 108900000000
4708844149753172, 15000000000000000, 183013, 128684, 103399259066, 103399259066
58010978137312252, 37770712327470351, 200138, 142790, 118000000000, 118000000000
1173195114821504528, 1000000000000000000, 169305, 117761, 93448141890, 93448141890
11243501139929287, 1276859193099533776, 296517, 220306, 104875016554, 104875016554
290926770409741583, 220000000000000000, 184574, 130286, 104375016554, 104375016554
8510226000000000, 50350054000000000, 300606, 222653, 114400000000, 114400000000
724107852846000, 28800000000000000, 200130, 143037, 99569846933, 99569846933
2616386387333323122, 6000000000000000000, 163498, 112998, 99569846933, 99569846933
0, 86351852586595061, 283725, 212408, 113386057521, 113386057521
12388717190128695, 4783417183890880, 182047, 128202, 90235960413, 90235960413
9188430084754269535, 500000000000000000, 187377, 132586, 89735960413, 89735960413
63230202714428549, 130000000000000000, 295850, 222643, 101015120664, 101015120664
1373251703848602960, 300000000000000000, 188493, 133501, 100515120664, 100515120664
7699897500000000, 60000000000000000, 181746, 127937, 114400000000, 114400000000
148904124180635588, 500000000000000000, 305992, 212121, 112890133576, 112890133576
20309889175531984, 67000000000000000, 181972, 128153, 126803286752, 126803286752
23800871525248098, 4000000000000000, 184875, 130534, 127229430453, 127229430453
26442120867420440, 196013120000000000, 181171, 127496, 119319467399, 119319467399
2120858533703022737, 1038195122434924880, 205870, 147567, 119319467399, 119319467399
926327606274000, 30000000000000000, 173671, 121342, 119319467399, 119319467399
13854385183493332, 49000000000000000, 177021, 127955, 118849298467, 118849298467
508973471532997360, 1000000000000000000, 190591, 131308, 110243591307, 110243591307
5385286600938884102, 3772489212327671774, 175221, 125614, 110000000000, 110000000000
87180827165080642, 140000000000000000, 275036, 205569, 110000000000, 110000000000
6037789100000000, 9000000000000000, 163406, 112923, 110000000000, 110000000000
6112489644142686, 35000000000000000, 166994, 115889, 104024800242, 104024800242
373978084561495515, 500000000000000000, 191377, 135857, 116831080759, 116831080759
169959686679818799, 67000000000000000, 185102, 130709, 116831080759, 116831080759
9188430084754269535, 500000000000000000, 181606, 127852, 131233217659, 131233217659
7868717475162484, 185496528096816740, 189016, 133522, 139303373498, 139303373498
85194411497474217, 2400000000000000000, 307353, 213239, 124533448601, 124533448601
14677233262881973, 20000000000000000, 179107, 125827, 124033448601, 124033448601
140694433574947374, 340000000000000000, 182619, 128683, 124033448601, 124033448601
24632379751784701, 458993314780181965, 182641, 123899, 124033448601, 124033448601
1348006550542422492, 2000000000000000000, 181736, 127959, 154736726061, 154736726061
409439600306773203, 200000000000000000, 186904, 132198, 154736726061, 154736726061
10222117201542772, 40107087368268199, 199153, 141969, 140405577624, 140405577624
34689046876896084, 120000000000000000, 300574, 222643, 140405577624, 140405577624
11439078866501971, 30000000000000000, 181828, 128035, 140405577624, 140405577624
240449883462692253, 200000000000000000, 181968, 128138, 169400000000, 169400000000
75660704900000000, 90000000000000000, 154934, 109849, 136400000000, 136400000000
118373145958569588, 100000000000000000, 295527, 221303, 125885408450, 125885408450
2629857845273705504, 2009999037891831870, 200444, 143077, 141000000000, 141000000000
101107353173051278, 2087042121786374000, 160932, 110893, 139700000000, 139700000000
1098509546867909320, 1959648344355000000, 188411, 133017, 133000000000, 133000000000
110192832735011621, 6660000000000000000, 180592, 127021, 129754577566, 129754577566
34126072294283409, 220000000000000000, 189705, 134495, 145720169912, 145720169912
1289001594593494520, 400000000000000000, 305857, 212999, 145660169912, 145660169912
103451280129595358, 1000000000000000000, 218427, 158057, 145660169912, 145660169912
264059378289000, 23000000000000000, 181735, 127958, 145660169912, 145660169912
231696533208975519, 80000000000000000, 184818, 130487, 145220169912, 145220169912
50149558414078664, 616315895770546440, 279740, 205553, 145220169912, 145220169912
8609399969536761036, 3000000000000000000, 181426, 127704, 187450000000, 187450000000
10663689349712154389, 6904240332388949893, 231798, 169173, 166618706289, 166618706289
36382854046808771, 310000000000000000, 163437, 112949, 163668706289, 163668706289
91042905560125656, 700000000000000000, 298168, 206732, 163608706289, 163608706289
64989728847776235, 280000000000000000, 163450, 112929, 163884835732, 163884835732
8195042889461000, 280000000000000000, 192817, 137068, 163884835732, 163884835732
15124682001184108, 397988766096769563, 199369, 142149, 163884835732, 163884835732
11434747301057606, 330000000000000000, 162004, 111773, 163884835732, 163884835732
216702891452368592, 100000000000000000, 193750, 137814, 162299481919, 162299481919
973542091521195148, 539813652604543420, 178725, 124946, 165754042158, 165754042158
13281557611221219, 200000000000000000, 184923, 130573, 165754042158, 165754042158
18341435900000000, 100000000000000000, 295844, 218739, 141900000000, 141900000000
28645270312563452, 231030018491740157, 174866, 125606, 141900000000, 141900000000
107777511467042071, 440000000000000000, 187006, 132282, 141900000000, 141900000000
333418483372323048, 1875800978295163854, 188338, 133239, 138121528599, 138121528599
379549476926603220, 150748648334313793, 200038, 142707, 137850477482, 137850477482
15171925097489529, 3462240116939718549, 199087, 138960, 137681528599, 137681528599
148045210477185416, 1200000000000000000, 184111, 129907, 137681528599, 137681528599
57244796991365031, 300275953558820620, 173853, 121482, 154912085012, 154912085012
13919495703131682, 290000000000000000, 181562, 127806, 154691519153, 154691519153
156046994301632371, 950000000000000000, 279694, 205515, 182600000000, 182600000000
16980124000000000, 220660734029899032, 183237, 129180, 178200000000, 178200000000
32957566461732436149, 15811433600265653181, 215155, 155316, 143301315773, 143301315773
8256485545845429, 70000000000000000, 181615, 127858, 143301315773, 143301315773
18086847072930887, 9100000000000000, 181821, 128029, 143249698797, 143249698797
12307940180612545, 116323334668773055, 181887, 124161, 143080749914, 143080749914
1764545778589914750, 4823005548617544813, 392892, 281074, 158873080228, 158873080228
13389813658026003, 430000000000000000, 182602, 128750, 158373080228, 158373080228
83505127122244449, 150000000000000000, 174037, 121643, 159283645043, 159283645043
107777511467042071, 460000000000000000, 183186, 129138, 156200000000, 156200000000
4188371178560206917, 1500000000000000000, 160365, 110428, 141205364162, 141205364162
148966330176254642, 1000000000000000000, 181820, 128038, 140905633935, 140905633935
28512621643877960, 21749254013369000, 184785, 130460, 140905633935, 140905633935
275477227274945197, 100000000000000000, 168592, 117147, 140905633935, 140905633935
101527482446038550, 45000000000000000, 181996, 128172, 140905633935, 140905633935
39503521379345267, 650000000000000000, 200254, 143150, 145831297929, 145831297929
49540603182000, 60000000000000000, 182679, 128774, 135527506577, 135527506577
2261579015642823268, 1537197407569653687, 205857, 146546, 113655993820, 113655993820
47865715897583440, 19000000000000000, 181800, 128011, 120199652620, 120199652620
19671059243134720, 194000000000000000, 187287, 132544, 119699652620, 119699652620
10465305559578951, 1410000000000000000, 296746, 196002, 133083875206, 133083875206
3049206754039172, 310000000000000000, 191400, 135885, 139000000000, 139000000000
90481979133000, 125000000000000000, 197366, 140770, 132099169290, 132099169290
0, 130000000000000000, 184904, 130558, 130900000000, 130900000000
34687810409329863, 180000000000000000, 191350, 135883, 112686572939, 112686572939
12300106163624803, 151390104412033170, 178153, 128896, 112096572939, 112096572939
28031887061903602, 7186065000000000000, 218550, 158158, 104957213281, 104957213281
18369084937927900, 330000000000000000, 180505, 127919, 104878297221, 104878297221
59948133639094048, 220000000000000000, 181407, 127688, 114963615303, 114963615303
33797291636076068, 500000000000000000, 181651, 127909, 114437438913, 114437438913
14905505033747595, 120000000000000000, 188493, 133501, 114437438913, 114437438913
83851894116239329, 200000000000000000, 295929, 203833, 114437438913, 114437438913
774960592354331038, 500000000000000000, 184585, 130296, 129054046304, 129054046304
63617534125275457, 2000000000000000000, 189445, 134282, 128554046304, 128554046304
158139231572033446, 3290000000000000000, 189445, 134282, 119169894753, 119169894753
11738088629123842, 50000000000000000, 179210, 125886, 119169894753, 119169894753
1801861046591117, 240000000000000000, 227192, 165247, 110174001727, 110174001727
0, 81049217500000000, 160956, 110913, 158400000000, 158400000000
681636292974000, 698759573601639775, 199467, 142231, 112502684445, 112502684445
5671131732908998045, 2746864705847118944, 187450, 133239, 111952684445, 111952684445
25971721436169655, 8000000000000000, 300548, 222621, 111952684445, 111952684445
221594941716856558, 100000000000000000, 181981, 128159, 111952684445, 111952684445
52045629956451804, 400000000000000000, 182670, 128714, 111952684445, 111952684445
150158837099230771, 200000000000000000, 156267, 110895, 125744476144, 125744476144
0, 72278100000000000, 181746, 127993, 125654476144, 125654476144
7196215294525285, 156962920000000000, 188508, 125849, 125648655938, 125648655938
58644712446236187, 4200000000000000000, 182600, 128667, 128962336635, 128962336635
9721886700000000, 195000000000000000, 160929, 109921, 125400000000, 125400000000
2631761430513798894, 1444439805211652218, 195664, 142938, 117348842701, 117348842701
83851894116239329, 150000000000000000, 179137, 134487, 117348842701, 117348842701
945215174682212955, 2402466884062829255, 200497, 138243, 113973997218, 113973997218
204816649700476121, 200000000000000000, 177766, 124692, 113973997218, 113973997218
84014856545591253, 230000000000000000, 186128, 131551, 113973997218, 113973997218
42308260084862465, 1590000000000000000, 198616, 137930, 113973997218, 113973997218
50921142724113344, 1029024640616897567, 179436, 121700, 113883997218, 113883997218
7347476417425684, 31345702473018808, 225766, 164147, 124209732881, 124209732881
58104491741565288, 500329726232914809, 194582, 144036, 119862775180, 119862775180
172691107752103601, 260000000000000000, 191367, 134861, 140800000000, 140800000000
128494455561258313, 5200000000000000000, 252712, 186182, 150000000000, 150000000000
15212896208424521521, 10000000000000000000, 185664, 131181, 102397960774, 102397960774
311576283313152968, 220000000000000000, 163617, 113094, 137989220507, 137989220507
1906646200000000, 138954173400000000, 181240, 127552, 137500000000, 137500000000
1098509546867909320, 1953325848284000000, 187199, 133029, 121000000000, 121000000000
691504270038509958, 7500000000000000000, 190692, 142954, 114434441510, 114434441510
56790840797052756, 1000000000000000000, 182593, 134537, 114434441510, 114434441510
35117043279000934, 182745830548838407, 205196, 147005, 121000000000, 121000000000
153277150262843690, 1100000000000000000, 169845, 117182, 107679674010, 107679674010
763837594590000, 250000000000000000, 182872, 128891, 107679674010, 107679674010
159388275839901815, 430564726697969866, 331818, 252523, 107679674010, 107679674010
21416083442586000, 100000000000000000, 279741, 205553, 121438713907, 121438713907
768303717725780787, 834454051271167633, 280690, 209917, 130914070193, 130914070193
18787410169538039, 710000000000000000, 189729, 134515, 130824070193, 130824070193
0, 1514048471267760555, 281229, 210366, 144000000000, 144000000000
60668160296250647, 443019000000000000, 180432, 126888, 132000000000, 132000000000
266246427166331716, 10000000000000000000, 185497, 131033, 121813410567, 121813410567
1699455067842000, 110000000000000000, 181874, 128072, 121813410567, 121813410567
27115287635242066, 440932930000000000, 184726, 130402, 121813410567, 121813410567
18397256177629023, 75000000000000000, 160934, 110875, 121813410567, 121813410567
95325654870522491, 200000000000000000, 181800, 128011, 121813410567, 121813410567
0, 400000000000000000, 181848, 128050, 143000000000, 143000000000
159388275839901815, 463069513003558799, 201090, 143583, 118944740158, 118944740158
78730003841752920, 22000000000000000, 181335, 127629, 119348407644, 119348407644
514499822555593309, 4000000000000000000, 189774, 134551, 128475254827, 128475254827
15171925097489529, 589376447317916943, 179647, 125714, 128475254827, 128475254827
0, 175000000000000000, 197540, 140923, 128385254827, 128385254827
63467145446917481, 44000000000000000, 181724, 127949, 144066552513, 144066552513
92116111959159078, 4000000000000000000, 353024, 195259, 130160881860, 130160881860
3317062415981460223, 5000000000000000000, 177654, 118709, 130335481860, 130335481860
95325654870522491, 200000000000000000, 182167, 128300, 130335481860, 130335481860
619803692007844333, 140000000000000000, 181468, 127739, 130335481860, 130335481860
14792639130248199, 100000000000000000, 182558, 128623, 130335481860, 130335481860
257721844529287318, 844330245652901137, 179628, 125698, 130335481860, 130335481860
21125925711212937, 340305665467244364, 216747, 156631, 130335481860, 130335481860
1032465030681000, 13000000000000000, 176488, 123654, 130335481860, 130335481860
212273487885228414, 145438851612076531, 200342, 142946, 130335481860, 130335481860
119436541816210120, 2000000000000000000, 189708, 134497, 144709768500, 144709768500
1339021271670735188, 330000000000000000, 218373, 128029, 133963452146, 133963452146
15762009603186922, 20000000000000000, 179173, 125801, 129520050368, 129520050368
1062072399098193598, 200000000000000000, 181196, 127515, 129020050368, 129020050368
15384497294005377, 120000000000000000, 179139, 125827, 129020050368, 129020050368
35086933871033589, 465838024277075336, 194026, 137697, 129020050368, 129020050368
86007168039810260, 463834671290652223, 180584, 126495, 145448380342, 145448380342
210696098946847893, 7000000000000000000, 247210, 181668, 144948380342, 144948380342
9232554827912919, 44694665657228435, 200049, 142716, 143000000000, 143000000000
12932261031563701, 350000000000000000, 184867, 130527, 143000000000, 143000000000
35896769633103471, 40000000000000000, 183094, 129062, 140464765678, 140464765678
18517859104562942761, 7700000000000000000, 198469, 135779, 175000000000, 175000000000
2152442412120000, 320000000000000000, 191355, 135849, 158400000000, 158400000000
40245311400000000, 200000000000000000, 181630, 127872, 143000000000, 143000000000
10545116749882423, 163077217319518560, 179677, 125739, 136395694208, 136395694208
159388275839901815, 145029965070560552, 170997, 118506, 136395694208, 136395694208
1036211334291000, 5752387990057282, 190674, 135330, 136395694208, 136395694208
201463417118432721, 4000000000000000000, 226550, 136699, 153236109769, 153236109769
6810891100000697, 51434750000000000, 161846, 111632, 171600000000, 171600000000
31796364363541209, 330000000000000000, 163148, 112711, 139631703666, 139631703666
29679998549147024922, 2200000000000000000, 189736, 128661, 139631703666, 139631703666
381885751436715453, 500000000000000000, 191362, 135873, 156887936810, 156887936810
424708473332610837, 500000000000000000, 342810, 257279, 156887936810, 156887936810
471426080883524913, 500000000000000000, 300577, 222659, 130990379293, 130990379293
9696076106962411076, 3000000000000000000, 185239, 156407, 124461233953, 124461233953
13153649955952170, 500000000000000, 173388, 121110, 124461233953, 124461233953
108960758781096306, 491633696389732724, 186960, 131808, 124461233953, 124461233953
197958747206535970, 160000000000000000, 161863, 111646, 113219409155, 113219409155
10862340941894467, 15000000000000000, 184951, 130596, 122100000000, 122100000000
2279007767247691, 11000000000000000, 182056, 128221, 114389738909, 114389738909
202949603242632800, 879100071759077108, 208124, 146618, 114389738909, 114389738909
9899198219239940, 10000000000000000, 279732, 205521, 114389738909, 114389738909
65494122680865811, 1776448036819617288, 169899, 118224, 114389738909, 114389738909
18517262340823503, 7800000000000000000, 160989, 107066, 124005458592, 124005458592
97340758115535479, 70921771606258761, 203040, 145208, 109861146196, 109861146196
1062184225748817790, 4000000000000000000, 201250, 135340, 109861146196, 109861146196
23055907867589261, 140983883287072792, 209479, 150574, 122100000000, 122100000000
43434197993250163, 25000000000000000, 161170, 111088, 116463467568, 116463467568
182782005499516004, 100000000000000000, 179170, 125853, 116463467568, 116463467568
994236444337655314, 6596077795870324508, 188670, 133251, 144387138677, 144387138677
42117737630525846, 173231711092677996, 200331, 142951, 125887138677, 125887138677
18752335843634768, 220000000000000000, 189722, 134509, 125887138677, 125887138677
29205766076538497, 1000000000000000000, 162348, 112044, 139147035102, 139147035102
29318580600000000, 5000000000000000, 181653, 127891, 125400000000, 125400000000
30555295296166211, 1420000000000000000, 159732, 109909, 137500000000, 137500000000
11141728778896426, 250000000000000000, 248544, 182762, 117186641419, 117186641419
112751982601209345, 500000000000000000, 299388, 206706, 117186641419, 117186641419
40489718630263142, 5000000000000000, 181243, 127554, 117186641419, 117186641419
2157160236063390575, 600000000000000000, 191088, 135630, 117186641419, 117186641419
123429483752637195, 6000000000000000, 181710, 127937, 129574816396, 129574816396
42032092195807377, 151000000000000000, 191414, 135897, 135982333058, 135982333058
963199139209735273, 182174821923888824, 181101, 126926, 132117669287, 132117669287
1098509546867909320, 1965004147610000000, 188418, 132013, 149000000000, 149000000000
10863194100000000, 10000000000000000, 300517, 222595, 128700000000, 128700000000
271106314012998701, 250000000000000000, 300560, 218785, 128700000000, 128700000000
23337387317807666, 50000000000000000, 185172, 130776, 128369453016, 128369453016
7123129686889732, 236000000000000000, 300572, 247216, 128369453016, 128369453016
1595042749437416539, 10000000000000000, 187896, 133011, 123328209755, 123328209755
19479093875299637, 283686716627221412, 199914, 142603, 123328209755, 123328209755
41425180955256482, 180000000000000000, 189710, 128609, 123328209755, 123328209755
223452033906837928, 2947779415997555671, 370941, 262792, 128330362341, 128330362341
42703912951314909, 10000000000000000000, 217819, 123710, 138082857933, 138082857933
458628249723000, 560000000000000000, 181468, 127738, 137582857933, 137582857933
228683687419449989, 900000000000000000, 295686, 221417, 137582857933, 137582857933
1555324037152676712, 1750000000000000000, 180080, 126600, 137582857933, 137582857933
41653365136193386, 170124437498735971, 191346, 135841, 140627546030, 140627546030
84903645259379317, 8996011556154, 190419, 134691, 138382636972, 138382636972
407036464940219241, 200000000000000000, 199669, 142668, 124000000000, 124000000000
1575222254025912144, 6000000000000000000, 168916, 117422, 121750316326, 121750316326
80284734568309434, 250000000000000000, 189715, 134503, 121750316326, 121750316326
9503836251904682, 317367472868507, 201386, 143830, 134243035598, 134243035598
181690317238638343, 1600000000000000000, 203530, 164242, 109165998710, 109165998710
81020525383838496, 19891621788907264950, 316746, 217192, 109165998710, 109165998710
289425368925371606, 1000000000000000000, 182629, 128691, 122621634731, 122621634731
973542091521195148, 350000000000000000, 176443, 127492, 112686117500, 112686117500
65250820479982500, 1000000000000000000, 312567, 217481, 112686117500, 112686117500
23337387317807666, 50000000000000000, 340730, 240604, 134347945659, 134347945659
44661310787423244, 835755274463622843, 198595, 141778, 119341186706, 119341186706
225434692350000, 40431413270289078, 200264, 142895, 119341186706, 119341186706
1051418012179177725, 111000000000000000, 181824, 128031, 119341186706, 119341186706
159388275839901815, 554923741417439549, 203611, 145684, 132323137363, 132323137363
81020525383838496, 20976290018408177680, 302989, 209790, 125258749256, 125258749256
0, 170000000000000000, 159248, 109512, 124300000000, 124300000000
101107353173051278, 494103197900000000, 160430, 106602, 124300000000, 124300000000
42703912951314909, 10000000000000000000, 160434, 106566, 136012619900, 136012619900
1446504244745831550, 2000000000000000000, 178323, 131025, 129687440125, 129687440125
2763531158176658049, 2500000000000000000, 393648, 285017, 117631540671, 117631540671
525986437607167828, 200000000000000000, 182251, 128381, 130547466775, 130547466775
73696635300000000, 400000000000000000, 316220, 235477, 136400000000, 136400000000
43712358409940858, 900000000000000000, 181999, 128174, 135940010885, 135940010885
12219744846033599, 220000000000000000, 181899, 128093, 135940010885, 135940010885
81020525383838496, 18973721966993583760, 302970, 209824, 152729268434, 152729268434
42633856964510157, 655000000000000000, 191343, 135839, 152729268434, 152729268434
201463417118432721, 1990000000000000000, 196591, 140133, 152729268434, 152729268434
1411559269279218491, 394442806296556273, 188646, 133247, 152729268434, 152729268434
44451731001571604, 380000000000000000, 184500, 130226, 152729268434, 152729268434
595706318466000, 547000000000000000, 163428, 112941, 162007811920, 162007811920
424708473332610837, 200000000000000000, 182234, 128367, 162007811920, 162007811920
7976254435353293, 137900000000000000, 154010, 105204, 178200000000, 178200000000
9903795000000000, 29000000000000000, 181740, 127962, 148500000000, 148500000000
360642391296467257, 110000000000000000, 182830, 127903, 147763260434, 147763260434
51711829764837887, 2757292533754911479, 199906, 142597, 165471148235, 165471148235
25231305366593213, 563237734358663147, 179403, 125511, 165471148235, 165471148235
65888007111624605, 135000000000000000, 181436, 127713, 165471148235, 165471148235
81020525383838496, 19567953733980104384, 176463, 123623, 165381148235, 165381148235
3156490661198740, 110000000000000000, 180637, 127057, 171966103224, 171966103224
18752128517774577, 3950000000000000000, 181838, 124148, 147164425839, 147164425839
322972894796687622, 3000000000000000000, 183744, 129595, 140711570948, 140711570948
116389807523980950, 1711321239600370682, 202742, 144960, 140711570948, 140711570948
39663321707644429, 290000000000000000, 189747, 134529, 140711570948, 140711570948
159388275839901815, 400000000000000000, 216406, 156399, 140711570948, 140711570948
44339143800000000, 50000000000000000, 173080, 120858, 181500000000, 181500000000
865808196477000, 1700000000000000000, 180080, 127542, 131268506310, 131268506310
373602965440595408, 3289809575462056017, 209209, 150349, 130718506310, 130718506310
217766593983206957, 3000000000000000000, 280557, 209023, 165000000000, 165000000000
7426805809554082121, 190000000000000000, 155625, 110416, 154000000000, 154000000000
15751346636462682, 350000000000000000, 182146, 128295, 150501364023, 150501364023
525986437607167828, 200000000000000000, 181641, 123073, 150501364023, 150501364023
51441523171048917, 512649266538778445, 198631, 141808, 150501364023, 150501364023
1835547736175768594, 4000000000000000000, 169855, 118212, 169110249918, 169110249918
284491010942302877, 200000000000000000, 161005, 110953, 175889963953, 175889963953
188493536301565605, 198355300745933757, 294871, 221734, 170389963953, 170389963953
44209229757596589, 290000000000000000, 160436, 110472, 165000000000, 165000000000
2016373799179888, 450000000000000000, 295874, 203788, 147662619469, 147662619469
28080468794025451, 530000000000000000, 191346, 135841, 147662619469, 147662619469
19251961195230852, 290000000000000000, 184554, 130269, 147662619469, 147662619469
262584708581534082, 100000000000000000, 180094, 123682, 147662619469, 147662619469
99167854920575865, 80000000000000000, 184122, 129915, 147662619469, 147662619469
1023039423352802105, 300000000000000000, 190689, 135300, 147662619469, 147662619469
1098509546867909320, 1959452284266000000, 182706, 141699, 180000000000, 180000000000
50142108871206554, 22051772557139098415, 177661, 124605, 151283120082, 151283120082
7674128846028169, 35000000000000000, 160417, 110470, 150833120082, 150833120082
262474872917677968, 320000000000000000, 181843, 128047, 150783120082, 150783120082
208160478613143053, 1600000000000000000, 308187, 212905, 150783120082, 150783120082
70679794978791812, 220000000000000000, 184242, 130015, 150931972171, 150931972171
567512775257201678, 200000000000000000, 176464, 123634, 150431972171, 150431972171
303908195400063532, 2000000000000000000, 189778, 134555, 150431972171, 150431972171
52449754014000, 1390000000000000000, 189741, 134469, 135784333864, 135784333864
24885799002321677, 35000000000000000, 182869, 128888, 135694333864, 135694333864
0, 1139885658869825459, 200329, 142949, 132787743895, 132787743895
5253228389947763, 1000000000000000000, 159684, 109869, 126661488067, 126661488067
33797291636076068, 500000000000000000, 182146, 128295, 126161488067, 126161488067
26487461595396983, 169070213392148827, 293702, 220760, 126161488067, 126161488067
469887521081121269, 300000000000000000, 295874, 203788, 126072260680, 126072260680
115859044045345055, 50000000000000000, 181620, 127862, 116154175337, 116154175337
9721886700000000, 204000000000000000, 160418, 110472, 143000000000, 143000000000
3274511959702366, 5000000000000000, 180622, 127045, 124297239006, 124297239006
14410329370978247212, 1913114685153458525, 283021, 211859, 124297239006, 124297239006
179726095243600282, 1700000000000000000, 190706, 135316, 125243965144, 125243965144
50142108871206554, 21851149366822182390, 177661, 124605, 134703321193, 134703321193
121693242297879597, 500000000000000000, 184225, 130001, 134203321193, 134203321193
855946390488000, 400900000000000000, 181807, 128017, 136395028110, 136395028110
18983056803131625, 268681206098647454, 182666, 128712, 135895028110, 135895028110
737195299442115812, 100000000000000000, 181860, 128060, 135895028110, 135895028110
123429483752637195, 1000000000000000, 182637, 128688, 137602721196, 137602721196
15779810675310348, 100000000000000000, 217213, 157061, 122327758766, 122327758766
11960503982188343, 300000000000000000, 189688, 134481, 122327758766, 122327758766
60476990820363707, 188609232143298060, 189724, 128645, 122327758766, 122327758766
44721517277720751, 1000000000000000000, 184474, 130205, 106894185483, 106894185483
225494283181901041, 190000000000000000, 182109, 128264, 148500000000, 148500000000
27262762410170390, 276029351329528488, 160380, 110440, 114415743411, 114415743411
16844612818880157476, 20000000000000000000, 160635, 136833, 113113134301, 113113134301
112232414620704216, 170000000000000000, 160346, 110416, 112644878835, 112644878835
14654090664790295, 16000000000000000, 181693, 127923, 112144878835, 112144878835
111412439747045846, 560000000000000000, 160554, 110583, 126879894993, 126879894993
486287397372000, 47000000000000000, 181225, 127540, 107819146590, 107819146590
8801070904917196, 100000000000000000, 181194, 127514, 107319146590, 107319146590
20429438480456660, 339743000000000000, 185910, 131372, 115868385345, 115868385345
562088978032383806, 750000000000000000, 183957, 129781, 115718385345, 115718385345
287226090240350110, 1669921399985207320, 179700, 125728, 115718385345, 115718385345
7033737157449806285, 2300000000000000000, 308270, 213983, 115718385345, 115718385345
112320702304130264, 170000000000000000, 188367, 133398, 115718385345, 115718385345
8791048291244091631, 194599158348822557, 208216, 149522, 128643251646, 128643251646
70379213859416455, 210000000000000000, 177715, 124650, 123257131307, 123257131307
19807941043695561, 125000000000000000, 187467, 132660, 110989744881, 110989744881
302839034024580475, 600000000000000000, 163953, 113371, 120952825505, 120952825505
11257890870558106, 106426919923678026, 187459, 132670, 110000000000, 110000000000
1359468542014695207, 200000000000000000, 187053, 132320, 138600000000, 138600000000
3274511959702366, 90000000000000000, 170350, 118619, 100566734835, 100566734835
55795152354267021, 250000000000000000, 299438, 206748, 100566734835, 100566734835
15380008000000000, 9453140000000000, 181807, 127973, 100000000000, 100000000000
91159759005236263, 700000000000000000, 182612, 128677, 109053148256, 109053148256
66499481827464358, 200000000000000000, 172970, 120768, 109053148256, 109053148256
65903655699000, 1160000000000000000, 168931, 116436, 109053148256, 109053148256
780582523686000, 6221640736983535719, 195730, 139117, 122487134989, 122487134989
7022198200000000, 50000000000000000, 152852, 104265, 138600000000, 138600000000
122845733304084777, 100000000000000000, 181936, 128123, 189877286347, 189877286347
40962068625974893, 1680000000000000000, 299452, 206760, 190014059175, 190014059175
57048246251040618324, 4000000000000000000, 220328, 132546, 189589059175, 189589059175
58156413737972841, 1500000000000000000, 184416, 130157, 188999059175, 188999059175
530673060057000, 5000000000000000000, 183798, 129650, 194514458353, 194514458353
70404557988349320, 17000000000000000000, 201288, 143996, 190272669247, 190272669247
313003668712169398, 100000000000000000, 176464, 123634, 188039991349, 188039991349
1098509546867909320, 1937871248040000000, 188440, 133041, 227000000000, 227000000000
33254558268174167, 713899741916019580, 178884, 125078, 186194786052, 186194786052
11849568622722372, 23965810025366, 178592, 124835, 185694786052, 185694786052
22484402957946323, 1012909562759598475, 199921, 142609, 166579341578, 166579341578
16844612818880157476, 15000000000000000000, 198000, 136922, 172041978948, 172041978948
277613144981664322, 100000000000000000, 279775, 205573, 206800000000, 206800000000
3968968731995776406, 250000000000000000, 191366, 135857, 189147176842, 189147176842
38580429206089927, 40277015682871468, 205558, 147307, 171099146621, 171099146621
33797291636076068, 450000000000000000, 181804, 128015, 188728576706, 188728576706
62528763810025891, 37320823319451856, 169647, 117381, 187524136196, 187524136196
48873302112206541, 150000000000000000, 199718, 142710, 142548966117, 142548966117
78906233608135024, 49945820279036297, 199880, 142575, 142548966117, 142548966117
16771096200000000, 110000000000000000, 181984, 128162, 174900000000, 174900000000
302839034024580475, 323900000000000000, 184734, 130418, 172895412511, 172895412511
1537033711361980919, 20000000000000000000, 202915, 135086, 171000000000, 171000000000
9857215783023987187, 3000000000000000000, 190130, 134845, 160278325282, 160278325282
11849568622722372, 114025362430200, 178530, 124783, 160128325282, 160128325282
6891438490443735, 1506214608472286726, 200203, 142844, 160128325282, 160128325282
25309407900000000, 500000000000000000, 184262, 130031, 176000000000, 176000000000
200949338901416152, 9495577069456548538, 300855, 253406, 200000000000, 200000000000
9281336500000000, 43438343889729473, 201110, 143600, 140800000000, 140800000000
4050977107277863841, 3500000000000000000, 358808, 273213, 158000000000, 158000000000
2291145876495000, 89000000000000000, 191210, 127043, 115526174639, 115526174639
56319863440232131, 101000000000000000, 182767, 128738, 115526174639, 115526174639
86348263215093882, 1914474886145713710, 228088, 166082, 115526174639, 115526174639
12549580979791567, 50000000000000000, 180591, 135691, 129772124586, 129772124586
31195824300000000, 1160000000000000000, 177805, 124724, 161700000000, 161700000000
7126717900000000, 60000000000000000, 184651, 130338, 140800000000, 140800000000
583465531320000, 630000000000000000, 278529, 204559, 132825759708, 132825759708
29701488900469414, 20000000000000000, 190123, 134837, 132825759708, 132825759708
799562326239805807, 6415041884826851345, 218781, 158347, 132325759708, 132325759708
579524655150000, 700000000000000000, 197298, 140724, 132325759708, 132325759708
80622053490397137, 103000000000000000, 179150, 125837, 132325759708, 132325759708
